,date,value
12531,1977-03-30,7.44
12532,1977-03-29,7.47
12533,1977-03-28,7.47
12534,1977-03-25,7.48
12535,1977-03-24,7.46
12536,1977-03-23,7.44
12537,1977-03-22,7.43
12538,1977-03-21,7.43
12539,1977-03-18,7.44
12540,1977-03-17,7.47
12541,1977-03-16,7.44
12542,1977-03-15,7.44
12543,1977-03-14,7.45
12544,1977-03-11,7.44
12545,1977-03-10,7.49
12546,1977-03-09,7.50
12547,1977-03-08,7.52
12548,1977-03-07,7.50
12549,1977-03-04,7.48
12550,1977-03-03,7.43
12551,1977-03-02,7.45
12552,1977-03-01,7.49
12553,1977-02-28,7.45
12554,1977-02-25,7.48
12555,1977-02-24,7.50
12556,1977-02-23,7.48
12557,1977-02-22,7.42
12558,1977-02-21,.
12559,1977-02-18,7.41
12560,1977-02-17,7.26
12561,1977-02-16,7.34
12562,1977-02-15,7.36
12563,1977-02-14,7.38
12564,1977-02-11,7.36
12565,1977-02-10,7.34
12566,1977-02-09,7.34
12567,1977-02-08,7.35
12568,1977-02-07,7.34
12569,1977-02-04,7.28
12570,1977-02-03,7.46
12571,1977-02-02,7.47
12572,1977-02-01,7.41
12573,1977-01-31,7.40
12574,1977-01-28,7.40
12575,1977-01-27,7.43
12576,1977-01-26,7.33
12577,1977-01-25,7.32
12578,1977-01-24,7.34
12579,1977-01-21,7.28
12580,1977-01-20,7.26
12581,1977-01-19,7.28
12582,1977-01-18,7.34
12583,1977-01-17,7.28
12584,1977-01-14,7.28
12585,1977-01-13,7.18
12586,1977-01-12,7.26
12587,1977-01-11,7.28
12588,1977-01-10,7.20
12589,1977-01-07,7.07
12590,1977-01-06,6.93
12591,1977-01-05,6.88
12592,1977-01-04,6.90
12593,1977-01-03,6.84
12594,1976-12-31,6.81
12595,1976-12-30,6.80
12596,1976-12-29,6.84
12597,1976-12-28,6.86
12598,1976-12-27,6.84
12599,1976-12-24,.
12600,1976-12-23,6.84
12601,1976-12-22,6.86
12602,1976-12-21,6.85
12603,1976-12-20,6.84
12604,1976-12-17,6.88
12605,1976-12-16,6.88
12606,1976-12-15,6.88
12607,1976-12-14,6.89
12608,1976-12-13,6.90
12609,1976-12-10,6.82
12610,1976-12-09,6.92
12611,1976-12-08,6.91
12612,1976-12-07,6.88
12613,1976-12-06,6.87
12614,1976-12-03,6.86
12615,1976-12-02,6.92
12616,1976-12-01,6.97
12617,1976-11-30,7.01
12618,1976-11-29,7.02
12619,1976-11-26,6.99
12620,1976-11-25,.
12621,1976-11-24,7.14
12622,1976-11-23,7.16
12623,1976-11-22,7.17
12624,1976-11-19,7.24
12625,1976-11-18,7.33
12626,1976-11-17,7.32
12627,1976-11-16,7.33
12628,1976-11-15,7.41
12629,1976-11-12,7.43
12630,1976-11-11,.
12631,1976-11-10,7.45
12632,1976-11-09,7.46
12633,1976-11-08,7.46
12634,1976-11-05,7.41
12635,1976-11-04,7.38
12636,1976-11-03,7.44
12637,1976-11-02,.
12638,1976-11-01,7.38
12639,1976-10-29,7.42
12640,1976-10-28,7.41
12641,1976-10-27,7.45
12642,1976-10-26,7.48
12643,1976-10-25,7.53
12644,1976-10-22,7.48
12645,1976-10-21,7.39
12646,1976-10-20,7.38
12647,1976-10-19,7.35
12648,1976-10-18,7.31
12649,1976-10-15,7.31
12650,1976-10-14,7.34
12651,1976-10-13,7.35
12652,1976-10-12,7.35
12653,1976-10-11,.
12654,1976-10-08,7.38
12655,1976-10-07,7.43
12656,1976-10-06,7.44
12657,1976-10-05,7.47
12658,1976-10-04,7.46
12659,1976-10-01,7.49
12660,1976-09-30,7.55
12661,1976-09-29,7.56
12662,1976-09-28,7.56
12663,1976-09-27,7.60
12664,1976-09-24,7.58
12665,1976-09-23,7.54
12666,1976-09-22,7.53
12667,1976-09-21,7.51
12668,1976-09-20,7.52
12669,1976-09-17,7.49
12670,1976-09-16,7.60
12671,1976-09-15,7.62
12672,1976-09-14,7.64
12673,1976-09-13,7.64
12674,1976-09-10,7.64
12675,1976-09-09,7.66
12676,1976-09-08,7.64
12677,1976-09-07,7.64
12678,1976-09-06,.
12679,1976-09-03,7.65
12680,1976-09-02,7.67
12681,1976-09-01,7.64
12682,1976-08-31,7.66
12683,1976-08-30,7.71
12684,1976-08-27,7.72
12685,1976-08-26,7.68
12686,1976-08-25,7.69
12687,1976-08-24,7.72
12688,1976-08-23,7.73
12689,1976-08-20,7.76
12690,1976-08-19,7.76
12691,1976-08-18,7.76
12692,1976-08-17,7.75
12693,1976-08-16,7.74
12694,1976-08-13,7.78
12695,1976-08-12,7.81
12696,1976-08-11,7.82
12697,1976-08-10,7.84
12698,1976-08-09,7.84
12699,1976-08-06,7.84
12700,1976-08-05,7.82
12701,1976-08-04,7.81
12702,1976-08-03,7.82
12703,1976-08-02,7.85
12704,1976-07-30,7.86
12705,1976-07-29,7.85
12706,1976-07-28,7.85
12707,1976-07-27,7.85
12708,1976-07-26,7.87
12709,1976-07-23,7.84
12710,1976-07-22,7.86
12711,1976-07-21,7.86
12712,1976-07-20,7.87
12713,1976-07-19,7.86
12714,1976-07-16,7.83
12715,1976-07-15,7.77
12716,1976-07-14,7.79
12717,1976-07-13,7.77
12718,1976-07-12,7.76
12719,1976-07-09,7.78
12720,1976-07-08,7.82
12721,1976-07-07,7.84
12722,1976-07-06,7.82
12723,1976-07-05,.
12724,1976-07-02,7.84
12725,1976-07-01,7.88
12726,1976-06-30,7.86
12727,1976-06-29,7.86
12728,1976-06-28,7.86
12729,1976-06-25,7.83
12730,1976-06-24,7.81
12731,1976-06-23,7.81
12732,1976-06-22,7.81
12733,1976-06-21,7.80
12734,1976-06-18,7.81
12735,1976-06-17,7.85
12736,1976-06-16,7.87
12737,1976-06-15,7.85
12738,1976-06-14,7.84
12739,1976-06-11,7.86
12740,1976-06-10,7.86
12741,1976-06-09,7.90
12742,1976-06-08,7.90
12743,1976-06-07,7.88
12744,1976-06-04,7.89
12745,1976-06-03,7.92
12746,1976-06-02,7.94
12747,1976-06-01,7.94
12748,1976-05-31,.
12749,1976-05-28,7.96
12750,1976-05-27,7.99
12751,1976-05-26,7.95
12752,1976-05-25,7.94
12753,1976-05-24,7.98
12754,1976-05-21,8.00
12755,1976-05-20,7.95
12756,1976-05-19,7.94
12757,1976-05-18,7.94
12758,1976-05-17,7.94
12759,1976-05-14,7.93
12760,1976-05-13,7.92
12761,1976-05-12,7.94
12762,1976-05-11,7.92
12763,1976-05-10,7.92
12764,1976-05-07,7.87
12765,1976-05-06,7.78
12766,1976-05-05,7.68
12767,1976-05-04,7.66
12768,1976-05-03,7.69
12769,1976-04-30,7.67
12770,1976-04-29,7.61
12771,1976-04-28,7.60
12772,1976-04-27,7.62
12773,1976-04-26,7.61
12774,1976-04-23,7.59
12775,1976-04-22,7.52
12776,1976-04-21,7.47
12777,1976-04-20,7.50
12778,1976-04-19,7.51
12779,1976-04-16,.
12780,1976-04-15,7.47
12781,1976-04-14,7.47
12782,1976-04-13,7.50
12783,1976-04-12,7.52
12784,1976-04-09,7.52
12785,1976-04-08,7.55
12786,1976-04-07,7.56
12787,1976-04-06,7.59
12788,1976-04-05,7.62
12789,1976-04-02,7.67
12790,1976-04-01,7.68
12791,1976-03-31,7.66
12792,1976-03-30,7.65
12793,1976-03-29,7.64
12794,1976-03-26,7.64
12795,1976-03-25,7.64
12796,1976-03-24,7.65
12797,1976-03-23,7.67
12798,1976-03-22,7.68
12799,1976-03-19,7.74
12800,1976-03-18,7.73
12801,1976-03-17,7.76
12802,1976-03-16,7.76
12803,1976-03-15,7.74
12804,1976-03-12,7.71
12805,1976-03-11,7.77
12806,1976-03-10,7.76
12807,1976-03-09,7.78
12808,1976-03-08,7.76
12809,1976-03-05,7.80
12810,1976-03-04,7.85
12811,1976-03-03,7.82
12812,1976-03-02,7.82
12813,1976-03-01,7.86
12814,1976-02-27,7.77
12815,1976-02-26,7.68
12816,1976-02-25,7.68
12817,1976-02-24,7.69
12818,1976-02-23,7.72
12819,1976-02-20,7.77
12820,1976-02-19,7.80
12821,1976-02-18,7.79
12822,1976-02-17,7.78
12823,1976-02-16,.
12824,1976-02-13,7.82
12825,1976-02-12,.
12826,1976-02-11,7.85
12827,1976-02-10,7.88
12828,1976-02-09,7.86
12829,1976-02-06,7.88
12830,1976-02-05,7.83
12831,1976-02-04,7.85
12832,1976-02-03,7.82
12833,1976-02-02,7.80
12834,1976-01-30,7.80
12835,1976-01-29,7.82
12836,1976-01-28,7.83
12837,1976-01-27,7.80
12838,1976-01-26,7.79
12839,1976-01-23,7.78
12840,1976-01-22,7.80
12841,1976-01-21,7.78
12842,1976-01-20,7.71
12843,1976-01-19,7.76
12844,1976-01-16,7.79
12845,1976-01-15,7.73
12846,1976-01-14,7.71
12847,1976-01-13,7.64
12848,1976-01-12,7.63
12849,1976-01-09,7.64
12850,1976-01-08,7.74
12851,1976-01-07,7.69
12852,1976-01-06,7.64
12853,1976-01-05,7.74
12854,1976-01-02,7.77
12855,1976-01-01,.
12856,1975-12-31,7.76
12857,1975-12-30,7.73
12858,1975-12-29,7.75
12859,1975-12-26,7.75
12860,1975-12-25,.
12861,1975-12-24,7.82
12862,1975-12-23,7.87
12863,1975-12-22,7.87
12864,1975-12-19,7.88
12865,1975-12-18,7.96
12866,1975-12-17,7.95
12867,1975-12-16,8.00
12868,1975-12-15,8.06
12869,1975-12-12,8.12
12870,1975-12-11,8.16
12871,1975-12-10,8.23
12872,1975-12-09,8.23
12873,1975-12-08,8.19
12874,1975-12-05,8.13
12875,1975-12-04,8.15
12876,1975-12-03,8.10
12877,1975-12-02,8.10
12878,1975-12-01,8.12
12879,1975-11-28,8.14
12880,1975-11-27,.
12881,1975-11-26,8.15
12882,1975-11-25,8.16
12883,1975-11-24,8.16
12884,1975-11-21,8.21
12885,1975-11-20,8.12
12886,1975-11-19,8.14
12887,1975-11-18,8.13
12888,1975-11-17,8.08
12889,1975-11-14,8.06
12890,1975-11-13,7.97
12891,1975-11-12,7.95
12892,1975-11-11,.
12893,1975-11-10,7.90
12894,1975-11-07,7.91
12895,1975-11-06,7.94
12896,1975-11-05,7.91
12897,1975-11-04,.
12898,1975-11-03,7.97
12899,1975-10-31,7.91
12900,1975-10-30,7.92
12901,1975-10-29,7.98
12902,1975-10-28,7.99
12903,1975-10-27,8.00
12904,1975-10-24,8.00
12905,1975-10-23,7.99
12906,1975-10-22,8.05
12907,1975-10-21,8.05
12908,1975-10-20,8.07
12909,1975-10-17,8.07
12910,1975-10-16,8.07
12911,1975-10-15,8.19
12912,1975-10-14,8.19
12913,1975-10-13,.
12914,1975-10-10,8.15
12915,1975-10-09,8.23
12916,1975-10-08,8.30
12917,1975-10-07,8.33
12918,1975-10-06,8.30
12919,1975-10-03,8.33
12920,1975-10-02,8.44
12921,1975-10-01,8.47
12922,1975-09-30,8.48
12923,1975-09-29,8.46
12924,1975-09-26,8.45
12925,1975-09-25,8.38
12926,1975-09-24,8.31
12927,1975-09-23,8.35
12928,1975-09-22,8.38
12929,1975-09-19,8.42
12930,1975-09-18,8.50
12931,1975-09-17,8.53
12932,1975-09-16,8.59
12933,1975-09-15,8.58
12934,1975-09-12,8.57
12935,1975-09-11,8.55
12936,1975-09-10,8.46
12937,1975-09-09,8.40
12938,1975-09-08,8.36
12939,1975-09-05,8.35
12940,1975-09-04,8.29
12941,1975-09-03,8.29
12942,1975-09-02,8.26
12943,1975-09-01,.
12944,1975-08-29,8.22
12945,1975-08-28,8.28
12946,1975-08-27,8.37
12947,1975-08-26,8.40
12948,1975-08-25,8.46
12949,1975-08-22,8.46
12950,1975-08-21,8.48
12951,1975-08-20,8.42
12952,1975-08-19,8.42
12953,1975-08-18,8.46
12954,1975-08-15,8.48
12955,1975-08-14,8.45
12956,1975-08-13,8.39
12957,1975-08-12,8.40
12958,1975-08-11,8.38
12959,1975-08-08,8.40
12960,1975-08-07,8.48
12961,1975-08-06,8.40
12962,1975-08-05,8.37
12963,1975-08-04,8.37
12964,1975-08-01,8.26
12965,1975-07-31,8.20
12966,1975-07-30,8.16
12967,1975-07-29,8.13
12968,1975-07-28,8.12
12969,1975-07-25,8.12
12970,1975-07-24,8.09
12971,1975-07-23,8.09
12972,1975-07-22,8.10
12973,1975-07-21,8.07
12974,1975-07-18,8.06
12975,1975-07-17,8.04
12976,1975-07-16,8.03
12977,1975-07-15,7.98
12978,1975-07-14,7.99
12979,1975-07-11,7.99
12980,1975-07-10,8.02
12981,1975-07-09,8.02
12982,1975-07-08,8.01
12983,1975-07-07,8.06
12984,1975-07-04,.
12985,1975-07-03,8.05
12986,1975-07-02,8.05
12987,1975-07-01,7.97
12988,1975-06-30,7.96
12989,1975-06-27,7.95
12990,1975-06-26,7.98
12991,1975-06-25,8.02
12992,1975-06-24,7.90
12993,1975-06-23,7.90
12994,1975-06-20,7.94
12995,1975-06-19,7.80
12996,1975-06-18,7.83
12997,1975-06-17,7.72
12998,1975-06-16,7.66
12999,1975-06-13,7.69
13000,1975-06-12,7.67
13001,1975-06-11,7.65
13002,1975-06-10,7.77
13003,1975-06-09,7.78
13004,1975-06-06,7.88
13005,1975-06-05,7.97
13006,1975-06-04,7.99
13007,1975-06-03,8.00
13008,1975-06-02,8.02
13009,1975-05-30,8.04
13010,1975-05-29,8.18
13011,1975-05-28,8.02
13012,1975-05-27,7.98
13013,1975-05-26,.
13014,1975-05-23,8.02
13015,1975-05-22,8.02
13016,1975-05-21,7.98
13017,1975-05-20,7.98
13018,1975-05-19,8.00
13019,1975-05-16,8.01
13020,1975-05-15,8.02
13021,1975-05-14,8.02
13022,1975-05-13,8.06
13023,1975-05-12,8.07
13024,1975-05-09,8.08
13025,1975-05-08,8.09
13026,1975-05-07,8.07
13027,1975-05-06,8.11
13028,1975-05-05,8.08
13029,1975-05-02,8.11
13030,1975-05-01,8.31
13031,1975-04-30,8.31
13032,1975-04-29,8.34
13033,1975-04-28,8.35
13034,1975-04-25,8.25
13035,1975-04-24,8.25
13036,1975-04-23,8.27
13037,1975-04-22,8.32
13038,1975-04-21,8.32
13039,1975-04-18,8.27
13040,1975-04-17,8.21
13041,1975-04-16,8.15
13042,1975-04-15,8.16
13043,1975-04-14,8.16
13044,1975-04-11,8.22
13045,1975-04-10,8.19
13046,1975-04-09,8.17
13047,1975-04-08,8.21
13048,1975-04-07,8.26
13049,1975-04-04,8.15
13050,1975-04-03,8.13
13051,1975-04-02,8.22
13052,1975-04-01,8.08
13053,1975-03-31,8.01
13054,1975-03-28,.
13055,1975-03-27,8.08
13056,1975-03-26,8.02
13057,1975-03-25,8.03
13058,1975-03-24,8.05
13059,1975-03-21,7.84
13060,1975-03-20,7.95
13061,1975-03-19,7.80
13062,1975-03-18,7.70
13063,1975-03-17,7.70
13064,1975-03-14,7.58
13065,1975-03-13,7.56
13066,1975-03-12,7.58
13067,1975-03-11,7.58
13068,1975-03-10,7.56
13069,1975-03-07,7.52
13070,1975-03-06,7.49
13071,1975-03-05,7.48
13072,1975-03-04,7.53
13073,1975-03-03,7.50
13074,1975-02-28,7.46
13075,1975-02-27,7.47
13076,1975-02-26,7.50
13077,1975-02-25,7.43
13078,1975-02-24,7.36
13079,1975-02-21,7.22
13080,1975-02-20,7.30
13081,1975-02-19,7.26
13082,1975-02-18,7.28
13083,1975-02-17,.
13084,1975-02-14,7.35
13085,1975-02-13,7.44
13086,1975-02-12,.
13087,1975-02-11,7.42
13088,1975-02-10,7.45
13089,1975-02-07,7.38
13090,1975-02-06,7.43
13091,1975-02-05,7.35
13092,1975-02-04,7.47
13093,1975-02-03,7.49
13094,1975-01-31,7.53
13095,1975-01-30,7.54
13096,1975-01-29,7.59
13097,1975-01-28,7.61
13098,1975-01-27,7.61
13099,1975-01-24,7.64
13100,1975-01-23,7.57
13101,1975-01-22,7.51
13102,1975-01-21,7.55
13103,1975-01-20,7.59
13104,1975-01-17,7.53
13105,1975-01-16,7.54
13106,1975-01-15,7.54
13107,1975-01-14,7.49
13108,1975-01-13,7.46
13109,1975-01-10,7.37
13110,1975-01-09,7.35
13111,1975-01-08,7.39
13112,1975-01-07,7.38
13113,1975-01-06,7.39
13114,1975-01-03,7.43
13115,1975-01-02,7.42
13116,1975-01-01,.
13117,1974-12-31,7.40
13118,1974-12-30,7.39
13119,1974-12-27,7.39
13120,1974-12-26,7.37
13121,1974-12-25,.
13122,1974-12-24,7.43
13123,1974-12-23,7.41
13124,1974-12-20,7.27
13125,1974-12-19,7.25
13126,1974-12-18,7.25
13127,1974-12-17,7.28
13128,1974-12-16,7.34
13129,1974-12-13,7.38
13130,1974-12-12,7.39
13131,1974-12-11,7.38
13132,1974-12-10,7.42
13133,1974-12-09,7.40
13134,1974-12-06,7.59
13135,1974-12-05,7.64
13136,1974-12-04,7.68
13137,1974-12-03,7.74
13138,1974-12-02,7.71
13139,1974-11-29,7.64
13140,1974-11-28,.
13141,1974-11-27,7.64
13142,1974-11-26,7.63
13143,1974-11-25,7.62
13144,1974-11-22,7.60
13145,1974-11-21,7.60
13146,1974-11-20,7.59
13147,1974-11-19,7.63
13148,1974-11-18,7.63
13149,1974-11-15,7.61
13150,1974-11-14,7.72
13151,1974-11-13,7.75
13152,1974-11-12,7.78
13153,1974-11-11,.
13154,1974-11-08,7.72
13155,1974-11-07,7.74
13156,1974-11-06,7.76
13157,1974-11-05,.
13158,1974-11-04,7.80
13159,1974-11-01,7.80
13160,1974-10-31,7.79
13161,1974-10-30,7.81
13162,1974-10-29,7.84
13163,1974-10-28,7.88
13164,1974-10-25,7.86
13165,1974-10-24,7.87
13166,1974-10-23,7.85
13167,1974-10-22,7.81
13168,1974-10-21,7.81
13169,1974-10-18,7.86
13170,1974-10-17,7.88
13171,1974-10-16,7.87
13172,1974-10-15,7.87
13173,1974-10-14,.
13174,1974-10-11,7.88
13175,1974-10-10,7.93
13176,1974-10-09,7.95
13177,1974-10-08,7.95
13178,1974-10-07,8.01
13179,1974-10-04,8.02
13180,1974-10-03,8.04
13181,1974-10-02,7.98
13182,1974-10-01,7.97
13183,1974-09-30,7.94
13184,1974-09-27,7.94
13185,1974-09-26,7.96
13186,1974-09-25,7.94
13187,1974-09-24,7.94
13188,1974-09-23,7.91
13189,1974-09-20,8.02
13190,1974-09-19,8.04
13191,1974-09-18,8.08
13192,1974-09-17,8.09
13193,1974-09-16,8.10
13194,1974-09-13,8.13
13195,1974-09-12,8.13
13196,1974-09-11,8.05
13197,1974-09-10,8.04
13198,1974-09-09,8.02
13199,1974-09-06,8.09
13200,1974-09-05,8.10
13201,1974-09-04,8.12
13202,1974-09-03,8.11
13203,1974-09-02,.
13204,1974-08-30,8.11
13205,1974-08-29,8.15
13206,1974-08-28,8.15
13207,1974-08-27,8.15
13208,1974-08-26,8.16
13209,1974-08-23,8.15
13210,1974-08-22,8.09
13211,1974-08-21,8.05
13212,1974-08-20,7.99
13213,1974-08-19,7.98
13214,1974-08-16,8.00
13215,1974-08-15,8.02
13216,1974-08-14,8.05
13217,1974-08-13,8.06
13218,1974-08-12,8.05
13219,1974-08-09,8.03
13220,1974-08-08,7.97
13221,1974-08-07,7.97
13222,1974-08-06,7.97
13223,1974-08-05,7.99
13224,1974-08-02,7.96
13225,1974-08-01,7.92
13226,1974-07-31,7.89
13227,1974-07-30,7.89
13228,1974-07-29,7.85
13229,1974-07-26,7.79
13230,1974-07-25,7.75
13231,1974-07-24,7.76
13232,1974-07-23,7.79
13233,1974-07-22,7.77
13234,1974-07-19,7.87
13235,1974-07-18,7.90
13236,1974-07-17,7.91
13237,1974-07-16,7.88
13238,1974-07-15,7.86
13239,1974-07-12,7.85
13240,1974-07-11,7.84
13241,1974-07-10,7.82
13242,1974-07-09,7.81
13243,1974-07-08,7.77
13244,1974-07-05,7.71
13245,1974-07-04,.
13246,1974-07-03,7.70
13247,1974-07-02,7.65
13248,1974-07-01,7.65
13249,1974-06-28,7.64
13250,1974-06-27,7.64
13251,1974-06-26,7.62
13252,1974-06-25,7.62
13253,1974-06-24,7.58
13254,1974-06-21,7.55
13255,1974-06-20,7.55
13256,1974-06-19,7.52
13257,1974-06-18,7.52
13258,1974-06-17,7.49
13259,1974-06-14,7.50
13260,1974-06-13,7.50
13261,1974-06-12,7.50
13262,1974-06-11,7.48
13263,1974-06-10,7.47
13264,1974-06-07,7.46
13265,1974-06-06,7.50
13266,1974-06-05,7.52
13267,1974-06-04,7.52
13268,1974-06-03,7.53
13269,1974-05-31,7.52
13270,1974-05-30,7.51
13271,1974-05-29,7.52
13272,1974-05-28,7.50
13273,1974-05-27,.
13274,1974-05-24,7.49
13275,1974-05-23,7.52
13276,1974-05-22,7.56
13277,1974-05-21,7.57
13278,1974-05-20,7.58
13279,1974-05-17,7.57
13280,1974-05-16,7.54
13281,1974-05-15,7.55
13282,1974-05-14,7.57
13283,1974-05-13,7.54
13284,1974-05-10,7.63
13285,1974-05-09,7.70
13286,1974-05-08,7.65
13287,1974-05-07,7.65
13288,1974-05-06,7.65
13289,1974-05-03,7.65
13290,1974-05-02,7.58
13291,1974-05-01,7.62
13292,1974-04-30,7.66
13293,1974-04-29,7.65
13294,1974-04-26,7.64
13295,1974-04-25,7.63
13296,1974-04-24,7.58
13297,1974-04-23,7.54
13298,1974-04-22,7.52
13299,1974-04-19,7.51
13300,1974-04-18,7.50
13301,1974-04-17,7.45
13302,1974-04-16,7.43
13303,1974-04-15,7.42
13304,1974-04-12,.
13305,1974-04-11,7.45
13306,1974-04-10,7.46
13307,1974-04-09,7.49
13308,1974-04-08,7.50
13309,1974-04-05,7.54
13310,1974-04-04,7.51
13311,1974-04-03,7.43
13312,1974-04-02,7.43
13313,1974-04-01,7.42
13314,1974-03-29,7.41
13315,1974-03-28,7.38
13316,1974-03-27,7.35
13317,1974-03-26,7.38
13318,1974-03-25,7.39
13319,1974-03-22,7.35
13320,1974-03-21,7.30
13321,1974-03-20,7.27
13322,1974-03-19,7.24
13323,1974-03-18,7.23
13324,1974-03-15,7.18
13325,1974-03-14,7.13
13326,1974-03-13,7.13
13327,1974-03-12,7.09
13328,1974-03-11,7.08
13329,1974-03-08,7.06
13330,1974-03-07,7.06
13331,1974-03-06,7.09
13332,1974-03-05,7.10
13333,1974-03-04,7.09
13334,1974-03-01,7.08
13335,1974-02-28,7.01
13336,1974-02-27,7.00
13337,1974-02-26,6.98
13338,1974-02-25,6.96
13339,1974-02-22,6.97
13340,1974-02-21,6.98
13341,1974-02-20,6.96
13342,1974-02-19,6.93
13343,1974-02-18,.
13344,1974-02-15,6.93
13345,1974-02-14,6.93
13346,1974-02-13,6.93
13347,1974-02-12,.
13348,1974-02-11,6.93
13349,1974-02-08,6.93
13350,1974-02-07,6.93
13351,1974-02-06,6.93
13352,1974-02-05,6.95
13353,1974-02-04,6.98
13354,1974-02-01,7.00
13355,1974-01-31,7.00
13356,1974-01-30,7.01
13357,1974-01-29,7.02
13358,1974-01-28,7.01
13359,1974-01-25,7.02
13360,1974-01-24,7.02
13361,1974-01-23,7.01
13362,1974-01-22,7.00
13363,1974-01-21,6.99
13364,1974-01-18,6.98
13365,1974-01-17,6.97
13366,1974-01-16,6.99
13367,1974-01-15,6.99
13368,1974-01-14,7.01
13369,1974-01-11,7.01
13370,1974-01-10,7.00
13371,1974-01-09,6.96
13372,1974-01-08,6.96
13373,1974-01-07,6.96
13374,1974-01-04,6.94
13375,1974-01-03,6.96
13376,1974-01-02,6.94
13377,1974-01-01,.
13378,1973-12-31,6.90
13379,1973-12-28,6.91
13380,1973-12-27,6.88
13381,1973-12-26,6.83
13382,1973-12-25,.
13383,1973-12-24,.
13384,1973-12-21,6.78
13385,1973-12-20,6.73
13386,1973-12-19,6.71
13387,1973-12-18,6.68
13388,1973-12-17,6.67
13389,1973-12-14,6.68
13390,1973-12-13,6.68
13391,1973-12-12,6.69
13392,1973-12-11,6.69
13393,1973-12-10,6.71
13394,1973-12-07,6.74
13395,1973-12-06,6.75
13396,1973-12-05,6.72
13397,1973-12-04,6.69
13398,1973-12-03,6.69
13399,1973-11-30,6.69
13400,1973-11-29,6.70
13401,1973-11-28,6.70
13402,1973-11-27,6.70
13403,1973-11-26,6.69
13404,1973-11-23,6.70
13405,1973-11-22,.
13406,1973-11-21,6.71
13407,1973-11-20,6.72
13408,1973-11-19,6.71
13409,1973-11-16,6.72
13410,1973-11-15,6.76
13411,1973-11-14,6.79
13412,1973-11-13,6.76
13413,1973-11-12,6.76
13414,1973-11-09,6.76
13415,1973-11-08,6.77
13416,1973-11-07,6.76
13417,1973-11-06,.
13418,1973-11-05,6.74
13419,1973-11-02,6.72
13420,1973-11-01,6.71
13421,1973-10-31,6.71
13422,1973-10-30,6.72
13423,1973-10-29,6.72
13424,1973-10-26,6.72
13425,1973-10-25,6.73
13426,1973-10-24,6.75
13427,1973-10-23,6.80
13428,1973-10-22,.
13429,1973-10-19,6.80
13430,1973-10-18,6.81
13431,1973-10-17,6.82
13432,1973-10-16,6.81
13433,1973-10-15,6.77
13434,1973-10-12,6.75
13435,1973-10-11,6.78
13436,1973-10-10,6.77
13437,1973-10-09,6.78
13438,1973-10-08,.
13439,1973-10-05,6.86
13440,1973-10-04,6.88
13441,1973-10-03,6.90
13442,1973-10-02,6.89
13443,1973-10-01,6.91
13444,1973-09-28,6.90
13445,1973-09-27,6.94
13446,1973-09-26,6.97
13447,1973-09-25,6.96
13448,1973-09-24,7.00
13449,1973-09-21,7.02
13450,1973-09-20,7.09
13451,1973-09-19,7.10
13452,1973-09-18,7.08
13453,1973-09-17,7.16
13454,1973-09-14,7.21
13455,1973-09-13,7.21
13456,1973-09-12,7.20
13457,1973-09-11,7.19
13458,1973-09-10,7.16
13459,1973-09-07,7.11
13460,1973-09-06,7.10
13461,1973-09-05,7.11
13462,1973-09-04,7.21
13463,1973-09-03,.
13464,1973-08-31,7.25
13465,1973-08-30,7.25
13466,1973-08-29,7.26
13467,1973-08-28,7.29
13468,1973-08-27,7.26
13469,1973-08-24,7.23
13470,1973-08-23,7.31
13471,1973-08-22,7.39
13472,1973-08-21,7.36
13473,1973-08-20,7.38
13474,1973-08-17,7.28
13475,1973-08-16,7.37
13476,1973-08-15,7.45
13477,1973-08-14,7.46
13478,1973-08-13,7.47
13479,1973-08-10,7.52
13480,1973-08-09,7.54
13481,1973-08-08,7.52
13482,1973-08-07,7.58
13483,1973-08-06,7.54
13484,1973-08-03,7.53
13485,1973-08-02,7.52
13486,1973-08-01,7.55
13487,1973-07-31,7.43
13488,1973-07-30,7.37
13489,1973-07-27,7.35
13490,1973-07-26,7.28
13491,1973-07-25,7.19
13492,1973-07-24,7.19
13493,1973-07-23,7.17
13494,1973-07-20,7.17
13495,1973-07-19,7.11
13496,1973-07-18,7.07
13497,1973-07-17,7.06
13498,1973-07-16,7.06
13499,1973-07-13,7.05
13500,1973-07-12,7.04
13501,1973-07-11,7.05
13502,1973-07-10,7.05
13503,1973-07-09,7.05
13504,1973-07-06,7.03
13505,1973-07-05,7.01
13506,1973-07-04,.
13507,1973-07-03,7.01
13508,1973-07-02,7.01
13509,1973-06-29,6.94
13510,1973-06-28,6.92
13511,1973-06-27,6.92
13512,1973-06-26,6.93
13513,1973-06-25,6.93
13514,1973-06-22,6.91
13515,1973-06-21,6.89
13516,1973-06-20,6.89
13517,1973-06-19,6.87
13518,1973-06-18,6.87
13519,1973-06-15,6.86
13520,1973-06-14,6.85
13521,1973-06-13,6.85
13522,1973-06-12,6.86
13523,1973-06-11,6.87
13524,1973-06-08,6.87
13525,1973-06-07,6.89
13526,1973-06-06,6.89
13527,1973-06-05,6.95
13528,1973-06-04,6.98
13529,1973-06-01,6.96
13530,1973-05-31,6.93
13531,1973-05-30,6.93
13532,1973-05-29,6.93
13533,1973-05-28,.
13534,1973-05-25,6.91
13535,1973-05-24,6.91
13536,1973-05-23,6.92
